Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment
c3ccccc3-c,3,0.08125677139761647,3,4.225352112676056
ccc3-c3ccc,3,0.08125677139761647,3,4.225352112676056
cccc3-c3cc,3,0.08125677139761647,3,4.225352112676056
ccccc3-c3c,3,0.08125677139761647,3,4.225352112676056
3ccccc3-c3,3,0.08125677139761647,3,4.225352112676056
)c2ccccc21,3,0.08125677139761647,3,4.225352112676056
)n2cccc2C(,3,0.08125677139761647,3,4.225352112676056
=C(c2cccs2,2,0.054171180931744306,2,2.8169014084507045
cc3C(c3ccc,2,0.054171180931744306,2,2.8169014084507045
1(F)F)C(c1,2,0.054171180931744306,2,2.8169014084507045
(c2cccs2)c,2,0.054171180931744306,2,2.8169014084507045
(F)F)C(c1c,2,0.054171180931744306,2,2.8169014084507045
n2)c2cccn2,2,0.054171180931744306,2,2.8169014084507045
)n2cc(Cl)c,2,0.054171180931744306,2,2.8169014084507045
F)n2cc(Cl),2,0.054171180931744306,2,2.8169014084507045
cn2)c2cccn,2,0.054171180931744306,2,2.8169014084507045
(F)n2cc(Cl,2,0.054171180931744306,2,2.8169014084507045
1(F)n2cc(C,2,0.054171180931744306,2,2.8169014084507045
F)F)C(c1cc,2,0.054171180931744306,2,2.8169014084507045
)F)C(c1ccc,2,0.054171180931744306,2,2.8169014084507045
C(c3ccccn3,2,0.054171180931744306,2,2.8169014084507045
3ccccc3C(c,2,0.054171180931744306,2,2.8169014084507045
ccc3C(c3cc,2,0.054171180931744306,2,2.8169014084507045
c3ccc(Br)c,2,0.054171180931744306,2,2.8169014084507045
cccc3C(c3c,2,0.054171180931744306,2,2.8169014084507045
c2cccs2)c2,2,0.054171180931744306,2,2.8169014084507045
=C(c2ccc(C,2,0.054171180931744306,2,2.8169014084507045
3ccc(Br)cc,2,0.054171180931744306,2,2.8169014084507045
(=C(c3cccc,2,0.054171180931744306,2,2.8169014084507045
2C1=c1c2cc,2,0.054171180931744306,2,2.8169014084507045
]1(F)n2cc(,2,0.054171180931744306,2,2.8169014084507045
